"1","C","038","15-19 YEARS","27","20441"
"1","C","038","5-9 YEARS","65","19686"
"1","C","039","10-14 YEARS","5","3535"
"1","C","039","5-9 YEARS","7","3546"
"1","A","040","50-59 YEARS","2","39923"
"1","C","040","10-14 YEARS","3","22047"
"1","C","040","5-9 YEARS","2","22003"
"1","A","041","50-59 YEARS","1","12185"
"1","A","042","20-29 YEARS","20","21475"
"1","A","042","30-39 YEARS","30","23736"
"1","A","042","40-49 YEARS","15","25944"
"1","A","042","50-59 YEARS","5","19408"
"1","C","042","10-14 YEARS","52","12420"
"1","C","042","15-19 YEARS","31","12261"
"1","C","042","5-9 YEARS","82","12334"
"1","A","043","30-39 YEARS","1","10208"
"1","A","043","40-49 YEARS","3","12425"
"1","A","043","50-59 YEARS","1","10036"
"1","C","043","15-19 YEARS","2","5287"
"1","A","044","30-39 YEARS","6","23066"
"1","C","044","15-19 YEARS","2","14027"
"1","C","044","5-9 YEARS","1","10945"
"1","A","045","20-29 YEARS","1","5350"
"1","A","046","20-29 YEARS","1","8703"
"1","C","046","5-9 YEARS","1","4923"
"1","A","048","20-29 YEARS","1","4616"
"1","A","048","30-39 YEARS","1","5023"
"1","A","049","20-29 YEARS","3","19521"
"1","A","049","30-39 YEARS","4","20686"
"1","A","049","40-49 YEARS","4","24096"
"1","A","049","50-59 YEARS","2","18978"
"1","C","049","10-14 YEARS","2","11446"
"1","C","049","15-19 YEARS","6","12058"
"1","C","049","5-9 YEARS","8","11039"
"1","A","050","20-29 YEARS","5","6959"
"1","A","050","30-39 YEARS","17","8375"
"1","A","050","40-49 YEARS","15","10238"
"1","A","050","50-59 YEARS","8","7708"
"1","C","050","10-14 YEARS","36","4287"
"1","C","050","15-19 YEARS","24","4058"
"1","C","050","5-9 YEARS","46","4392"
"1","A","051","20-29 YEARS","3","3564"
"1","A","051","30-39 YEARS","2","4054"
"1","A","051","40-49 YEARS","1","4734"
"1","A","051","50-59 YEARS","0","3783"
"1","C","051","10-14 YEARS","3","2034"
"1","C","051","15-19 YEARS","1","1887"
"1","C","051","5-9 YEARS","1","2121"
"1","A","052","20-29 YEARS","7","4359"
"1","A","052","30-39 YEARS","9","4497"
"1","A","052","40-49 YEARS","3","5276"
"1","A","052","50-59 YEARS","3","4290"
"1","C","052","10-14 YEARS","11","2345"
"1","C","052","15-19 YEARS","10","2403"
"1","C","052","5-9 YEARS","7","2430"
"1","A","053","20-29 YEARS","11","4224"
"1","A","053","30-39 YEARS","17","5082"
"1","A","053","40-49 YEARS","4","6029"
"1","A","053","50-59 YEARS","7","4110"
"1","C","053","10-14 YEARS","44","2380"
"1","C","053","15-19 YEARS","22","2211"
"1","C","053","5-9 YEARS","47","2441"
"1","A","054","20-29 YEARS","40","31758"
"1","A","054","30-39 YEARS","48","33799"
"1","A","054","40-49 YEARS","42","34595"
"1","A","054","50-59 YEARS","17","26755"
"1","C","054","10-14 YEARS","58","14804"
"1","C","054","15-19 YEARS","43","17524"
"1","C","054","5-9 YEARS","66","15109"
"1","A","056","20-29 YEARS","1","10667"
"1","C","056","10-14 YEARS","2","5816"
"1","C","056","15-19 YEARS","1","5856"
"1","C","056","5-9 YEARS","4","5965"
"1","A","057","20-29 YEARS","39","11322"
"1","A","057","30-39 YEARS","50","11354"
"1","A","057","40-49 YEARS","34","13108"
"1","A","057","50-59 YEARS","10","9955"
"1","C","057","10-14 YEARS","47","5559"
"1","C","057","15-19 YEARS","23","6608"
"1","C","057","5-9 YEARS","40","5601"
"1","C","058","10-14 YEARS","1","4491"
"1","C","059","10-14 YEARS","1","280"
"1","A","060","20-29 YEARS","16","73611"
"1","A","060","30-39 YEARS","17","94829"
"1","A","060","40-49 YEARS","35","105162"
"1","A","060","50-59 YEARS","12","76989"
"1","C","060","10-14 YEARS","71","41052"
"1","C","060","15-19 YEARS","41","37432"
"1","C","060","5-9 YEARS","102","40099"
"1","A","061","20-29 YEARS","2","35977"
"1","A","061","30-39 YEARS","5","43937"
"1","A","061","50-59 YEARS","2","32536"
"1","C","061","10-14 YEARS","6","18983"
"1","C","061","15-19 YEARS","4","17520"
"1","C","061","5-9 YEARS","5","18762"
"1","A","062","20-29 YEARS","7","22612"
"1","A","062","30-39 YEARS","13","20552"
"1","A","062","40-49 YEARS","7","22297"
"1","A","062","50-59 YEARS","6","17927"
"1","C","062","10-14 YEARS","6","9983"
"1","C","062","15-19 YEARS","10","12330"
"1","C","062","5-9 YEARS","9","9893"
"1","A","063","20-29 YEARS","11","35324"
"1","A","063","30-39 YEARS","19","37355"
"1","A","063","40-49 YEARS","14","37124"
"1","A","063","50-59 YEARS","22","27013"
"1","C","063","10-14 YEARS","84","16320"
"1","C","063","15-19 YEARS","27","16662"
"1","C","063","5-9 YEARS","132","16369"
"1","A","064","20-29 YEARS","131","84630"
"1","A","064","30-39 YEARS","231","102946"
"1","A","064","40-49 YEARS","198","121444"
"1","A","064","50-59 YEARS","150","93970"
"1","C","064","10-14 YEARS","527","47010"
"1","C","064","15-19 YEARS","325","44584"
"1","C","064","5-9 YEARS","667","45573"
"1","A","065","20-29 YEARS","64","38057"
"1","A","065","30-39 YEARS","79","42329"
"1","A","065","40-49 YEARS","71","38871"
"1","A","065","50-59 YEARS","63","26636"
"1","C","065","10-14 YEARS","82","18516"
"1","C","065","15-19 YEARS","71","18711"
"1","C","065","5-9 YEARS","96","18446"
"1","A","066","20-29 YEARS","119","27832"
"1","A","066","30-39 YEARS","144","34662"
"1","A","066","40-49 YEARS","122","34057"
"1","A","066","50-59 YEARS","82","24253"
"1","C","066","10-14 YEARS","54","15948"
"1","C","066","15-19 YEARS","48","13318"
"1","C","066","5-9 YEARS","88","16281"
"1","A","067","20-29 YEARS","24","36937"
"1","A","067","30-39 YEARS","53","48280"
"1","A","067","40-49 YEARS","49","50520"
"1","A","067","50-59 YEARS","37","35715"
"1","C","067","10-14 YEARS","22","21748"
"1","C","067","15-19 YEARS","10","18884"
"1","C","067","5-9 YEARS","23","21890"
"1","A","068","20-29 YEARS","22","42951"
"1","A","068","30-39 YEARS","41","52034"
"1","A","068","40-49 YEARS","36","65096"
"1","A","068","50-59 YEARS","28","51932"
"1","C","068","10-14 YEARS","11","24260"
"1","C","068","15-19 YEARS","14","20655"
"1","C","068","5-9 YEARS","10","25413"
"1","A","069","20-29 YEARS","37","12510"
"1","A","069","30-39 YEARS","52","18361"
"1","A","069","40-49 YEARS","36","19058"
"1","A","069","50-59 YEARS","16","12971"
"1","C","069","10-14 YEARS","19","7219"
"1","C","069","15-19 YEARS","8","5466"
"1","C","069","5-9 YEARS","27","7486"
"1","A","070","20-29 YEARS","209","183334"
"1","A","070","30-39 YEARS","293","239358"
"1","A","070","40-49 YEARS","180","248630"
"1","A","070","50-59 YEARS","109","189942"
"1","C","070","10-14 YEARS","411","94514"
"1","C","070","15-19 YEARS","190","78617"
"1","C","070","5-9 YEARS","669","93500"
"1","A","071","20-29 YEARS","14","55160"
"1","A","071","30-39 YEARS","25","63074"
"1","A","071","40-49 YEARS","17","56314"
"1","A","071","50-59 YEARS","10","38687"
"1","C","071","10-14 YEARS","19","27417"
"1","C","071","15-19 YEARS","8","25354"
"1","C","071","5-9 YEARS","31","29204"
"1","A","072","20-29 YEARS","3","21746"
"1","A","072","30-39 YEARS","2","29554"
"1","A","072","40-49 YEARS","2","29055"
"1","C","072","15-19 YEARS","1","9843"
"1","C","072","5-9 YEARS","10","11359"
"1","A","073","20-29 YEARS","22","34473"
"1","A","073","30-39 YEARS","14","39477"
"1","A","073","40-49 YEARS","7","38896"
"1","A","073","50-59 YEARS","1","25865"
"1","C","073","10-14 YEARS","75","16369"
"1","C","073","15-19 YEARS","15","13440"
"1","C","073","5-9 YEARS","102","16561"
"1","A","074","20-29 YEARS","84","55085"
"1","A","074","30-39 YEARS","147","62758"
"1","A","074","40-49 YEARS","104","76316"
"1","A","074","50-59 YEARS","53","63951"
"1","C","074","10-14 YEARS","81","29674"
"1","C","074","15-19 YEARS","53","27524"
"1","C","074","5-9 YEARS","97","29142"
"1","A","075","20-29 YEARS","34","26837"
"1","A","075","30-39 YEARS","33","30316"
"1","A","075","40-49 YEARS","23","28699"
"1","A","075","50-59 YEARS","16","20101"
"1","C","075","10-14 YEARS","18","14837"
"1","C","075","15-19 YEARS","19","12940"
"1","C","075","5-9 YEARS","29","14999"
"1","A","076","20-29 YEARS","28","54370"
"1","A","076","30-39 YEARS","24","70521"
"1","A","076","40-49 YEARS","21","81154"
"1","A","076","50-59 YEARS","18","66818"
"1","C","076","10-14 YEARS","142","28349"
"1","C","076","15-19 YEARS","66","23819"
"1","C","076","5-9 YEARS","194","27709"
"1","A","077","20-29 YEARS","2","72079"
"1","A","077","30-39 YEARS","9","83316"
"1","A","077","40-49 YEARS","4","102444"
"1","A","077","50-59 YEARS","4","74105"
"1","C","077","10-14 YEARS","8","40916"
"1","C","077","15-19 YEARS","4","37346"
"1","C","077","5-9 YEARS","13","39727"
"1","A","078","20-29 YEARS","139","40939"
"1","A","078","30-39 YEARS","210","50756"
"1","A","078","40-49 YEARS","190","62999"
"1","A","078","50-59 YEARS","83","43064"
"1","C","078","10-14 YEARS","125","23560"
"1","C","078","15-19 YEARS","157","21680"
"1","C","078","5-9 YEARS","170","23334"
"1","A","079","20-29 YEARS","66","29766"
"1","A","079","30-39 YEARS","79","35982"
"1","A","079","40-49 YEARS","56","43318"
"1","A","079","50-59 YEARS","25","35333"
"1","C","079","10-14 YEARS","126","15159"
"1","C","079","15-19 YEARS","58","13377"
"1","C","079","5-9 YEARS","154","14795"
"1","A","080","20-29 YEARS","107","133823"
"1","A","080","30-39 YEARS","142","155006"
"1","A","080","40-49 YEARS","157","169208"
"1","A","080","50-59 YEARS","88","128404"
"1","C","080","10-14 YEARS","152","73023"
"1","C","080","15-19 YEARS","102","70510"
"1","C","080","5-9 YEARS","212","72274"
"1","A","081","20-29 YEARS","3","22624"
"1","A","081","30-39 YEARS","7","23719"
"1","A","081","40-49 YEARS","5","22181"
"1","A","081","50-59 YEARS","5","14902"
"1","C","081","10-14 YEARS","4","13406"
"1","C","081","15-19 YEARS","2","11798"
"1","C","081","5-9 YEARS","3","13981"
"1","A","082","20-29 YEARS","1","29799"
"1","A","082","30-39 YEARS","2","35026"
"1","A","082","40-49 YEARS","5","38092"
"1","A","082","50-59 YEARS","3","28286"
"1","C","082","15-19 YEARS","2","15697"
"1","C","082","5-9 YEARS","4","16821"
"1","A","083","20-29 YEARS","13","29275"
"1","A","083","30-39 YEARS","9","32338"
"1","A","083","40-49 YEARS","21","32664"
"1","A","083","50-59 YEARS","13","23836"
"1","C","083","10-14 YEARS","14","16372"
"1","C","083","15-19 YEARS","13","15394"
"1","C","083","5-9 YEARS","14","16055"
"1","A","084","20-29 YEARS","1","6487"
"1","A","084","30-39 YEARS","1","9838"
"1","A","084","40-49 YEARS","6","8423"
"1","A","084","50-59 YEARS","1","6522"
"1","C","084","15-19 YEARS","1","2883"
"1","C","084","5-9 YEARS","3","3869"
"1","A","085","20-29 YEARS","19","40968"
"1","A","085","30-39 YEARS","37","39282"
"1","A","085","40-49 YEARS","35","47378"
"1","A","085","50-59 YEARS","23","34963"
"1","C","085","10-14 YEARS","25","19456"
"1","C","085","15-19 YEARS","22","20063"
"1","C","085","5-9 YEARS","34","18828"
"1","A","086","20-29 YEARS","4","34566"
"1","A","086","30-39 YEARS","7","38848"
"1","A","086","40-49 YEARS","5","41223"
"1","A","086","50-59 YEARS","3","28742"
"1","C","086","10-14 YEARS","4","17443"
"1","C","086","15-19 YEARS","4","18096"
"1","C","086","5-9 YEARS","1","17427"
"1","A","087","20-29 YEARS","55","45019"
"1","A","087","30-39 YEARS","65","50430"
"1","A","087","40-49 YEARS","32","54370"
"1","A","087","50-59 YEARS","21","43823"
"1","C","087","10-14 YEARS","169","25572"
"1","C","087","15-19 YEARS","120","22997"
"1","C","087","5-9 YEARS","235","25448"
"1","A","088","20-29 YEARS","180","106245"
"1","A","088","30-39 YEARS","254","131363"
"1","A","088","40-49 YEARS","211","137234"
"1","A","088","50-59 YEARS","117","99625"
"1","C","088","10-14 YEARS","110","53934"
"1","C","088","15-19 YEARS","116","48562"
"1","C","088","5-9 YEARS","107","53277"
"1","A","089","20-29 YEARS","8","14670"
"1","A","089","30-39 YEARS","9","14342"
"1","A","089","40-49 YEARS","5","14791"
"1","A","089","50-59 YEARS","3","8150"
"1","C","089","15-19 YEARS","1","6646"
"1","C","089","5-9 YEARS","2","5930"
"1","A","100","20-29 YEARS","33","186811"
"1","A","100","30-39 YEARS","41","279118"
"1","A","100","40-49 YEARS","19","262604"
"1","A","100","50-59 YEARS","17","186972"
"1","C","100","10-14 YEARS","29","79042"
"1","C","100","15-19 YEARS","9","64198"
"1","C","100","5-9 YEARS","19","75995"
"1","A","101","20-29 YEARS","1","8469"
"1","A","101","40-49 YEARS","2","12159"
"1","A","101","50-59 YEARS","1","8910"
"1","C","101","10-14 YEARS","1","2822"
"1","C","101","5-9 YEARS","2","2494"
"1","A","102","20-29 YEARS","1","1207"
"1","A","102","40-49 YEARS","1","1566"
"1","A","103","20-29 YEARS","6","57494"
"1","A","103","30-39 YEARS","10","66135"
"1","A","103","40-49 YEARS","10","74611"
"1","A","103","50-59 YEARS","4","49305"
"1","C","103","10-14 YEARS","3","31436"
"1","C","103","15-19 YEARS","3","28696"
"1","C","103","5-9 YEARS","6","30667"
"1","A","104","20-29 YEARS","9","183682"
"1","A","104","30-39 YEARS","15","189899"
"1","A","104","40-49 YEARS","11","190084"
"1","A","104","50-59 YEARS","6","136072"
"1","C","104","10-14 YEARS","14","95053"
"1","C","104","15-19 YEARS","3","92252"
"1","C","104","5-9 YEARS","20","109724"
"1","A","105","20-29 YEARS","36","77021"
"1","A","105","30-39 YEARS","69","89738"
"1","A","105","40-49 YEARS","60","105364"
"1","A","105","50-59 YEARS","34","85695"
"1","C","105","10-14 YEARS","42","42601"
"1","C","105","15-19 YEARS","27","37658"
"1","C","105","5-9 YEARS","68","41222"
"1","A","106","20-29 YEARS","1","7590"
"1","A","106","30-39 YEARS","5","11018"
"1","A","106","40-49 YEARS","2","12035"
"1","A","106","50-59 YEARS","2","9634"
"1","C","106","10-14 YEARS","3","4289"
"1","C","106","15-19 YEARS","3","2965"
"1","C","106","5-9 YEARS","2","4025"
"1","A","107","20-29 YEARS","25","25153"
"1","A","107","30-39 YEARS","34","34946"
"1","A","107","40-49 YEARS","18","35432"
"1","A","107","50-59 YEARS","16","26249"
"1","C","107","10-14 YEARS","8","15378"
"1","C","107","15-19 YEARS","5","12003"
"1","C","107","5-9 YEARS","18","14839"
"1","A","108","20-29 YEARS","6","8881"
"1","A","108","30-39 YEARS","11","11258"
"1","A","108","40-49 YEARS","4","12857"
"1","A","108","50-59 YEARS","7","10496"
"1","C","108","10-14 YEARS","51","4741"
"1","C","108","15-19 YEARS","30","4044"
"1","C","108","5-9 YEARS","81","4625"
"1","A","109","20-29 YEARS","18","64945"
"1","A","109","30-39 YEARS","19","67810"
"1","A","109","40-49 YEARS","12","76422"
"1","A","109","50-59 YEARS","10","64890"
"1","C","109","10-14 YEARS","144","35518"
"1","C","109","15-19 YEARS","62","35545"
"1","C","109","5-9 YEARS","200","34525"
"1","A","110","20-29 YEARS","3","26865"
"1","A","110","30-39 YEARS","11","33223"
"1","A","110","40-49 YEARS","5","37030"
"1","A","110","50-59 YEARS","4","34198"
"1","C","110","10-14 YEARS","5","14133"
"1","C","110","15-19 YEARS","6","12389"
"1","C","110","5-9 YEARS","2","13604"
"1","A","111","20-29 YEARS","6","26511"
"1","A","111","30-39 YEARS","6","40957"
"1","A","111","40-49 YEARS","3","39291"
"1","A","111","50-59 YEARS","2","22638"
"1","C","111","15-19 YEARS","1","9426"
"1","C","111","5-9 YEARS","1","12009"
"1","A","112","20-29 YEARS","27","309963"
"1","A","112","30-39 YEARS","67","355757"
"1","A","112","40-49 YEARS","41","339340"
"1","A","112","50-59 YEARS","33","235526"
"1","C","112","10-14 YEARS","25","187918"
"1","C","112","15-19 YEARS","23","160582"
"1","C","112","5-9 YEARS","36","188633"
"1","A","113","20-29 YEARS","24","117019"
"1","A","113","30-39 YEARS","31","172180"
"1","A","113","40-49 YEARS","35","169314"
"1","A","113","50-59 YEARS","15","125758"
"1","C","113","10-14 YEARS","8","69217"
"1","C","113","15-19 YEARS","6","51621"
"1","C","113","5-9 YEARS","3","59500"
"1","A","114","20-29 YEARS","29","86529"
"1","A","114","30-39 YEARS","37","105240"
"1","A","114","40-49 YEARS","45","98155"
"1","A","114","50-59 YEARS","36","76667"
"1","C","114","10-14 YEARS","26","49208"
"1","C","114","15-19 YEARS","18","41302"
"1","C","114","5-9 YEARS","28","49097"
"1","A","115","20-29 YEARS","28","88002"
"1","A","115","30-39 YEARS","33","99237"
"1","A","115","40-49 YEARS","38","107615"
"1","A","115","50-59 YEARS","20","91225"
"1","C","115","10-14 YEARS","19","43108"
"1","C","115","15-19 YEARS","21","41148"
"1","C","115","5-9 YEARS","27","42582"
"1","C","116","10-14 YEARS","4","8327"
"1","C","116","5-9 YEARS","2","8294"
"1","A","117","20-29 YEARS","161","195414"
"1","A","117","30-39 YEARS","242","224742"
"1","A","117","40-49 YEARS","181","247684"
"1","A","117","50-59 YEARS","104","195077"
"1","C","117","10-14 YEARS","409","100915"
"1","C","117","15-19 YEARS","232","97587"
"1","C","117","5-9 YEARS","762","97539"
"1","A","118","20-29 YEARS","8","8439"
"1","A","118","30-39 YEARS","3","9861"
"1","A","118","40-49 YEARS","1","11466"
"1","A","118","50-59 YEARS","2","9879"
"1","C","118","10-14 YEARS","32","4278"
"1","C","118","15-19 YEARS","24","3879"
"1","C","118","5-9 YEARS","38","4099"
"1","A","119","20-29 YEARS","5","27554"
"1","A","119","30-39 YEARS","10","29467"
"1","A","119","40-49 YEARS","13","37419"
"1","A","119","50-59 YEARS","8","24688"
"1","C","119","10-14 YEARS","7","15885"
"1","C","119","15-19 YEARS","7","15189"
"1","C","119","5-9 YEARS","5","15384"
"1","A","120","20-29 YEARS","8","39636"
"1","A","120","30-39 YEARS","24","42734"
"1","A","120","40-49 YEARS","32","49178"
"1","A","120","50-59 YEARS","21","38196"
"1","C","120","10-14 YEARS","71","21414"
"1","C","120","15-19 YEARS","31","23079"
"1","C","120","5-9 YEARS","83","21363"
"1","A","121","20-29 YEARS","7","36559"
"1","A","121","30-39 YEARS","12","39851"
"1","A","121","40-49 YEARS","11","42220"
"1","A","121","50-59 YEARS","6","31922"
"1","C","121","10-14 YEARS","13","18081"
"1","C","121","15-19 YEARS","10","20210"
"1","C","121","5-9 YEARS","14","17861"
"1","A","122","20-29 YEARS","12","21307"
"1","A","122","30-39 YEARS","10","22849"
"1","A","122","40-49 YEARS","19","21364"
"1","A","122","50-59 YEARS","10","15642"
"1","C","122","10-14 YEARS","8","8328"
"1","C","122","15-19 YEARS","10","10622"
"1","C","122","5-9 YEARS","5","8191"
"1","A","123","20-29 YEARS","32","18158"
"1","A","123","30-39 YEARS","36","20877"
"1","A","123","40-49 YEARS","40","23565"
"1","A","123","50-59 YEARS","24","17609"
"1","C","123","10-14 YEARS","77","9942"
"1","C","123","15-19 YEARS","37","9806"
"1","C","123","5-9 YEARS","92","9845"
"1","A","124","40-49 YEARS","4","24853"
"1","C","124","5-9 YEARS","1","10433"
"1","A","125","20-29 YEARS","6","56369"
"1","A","125","30-39 YEARS","17","60734"
"1","A","125","40-49 YEARS","6","69211"
"1","A","125","50-59 YEARS","3","52836"
"1","C","125","10-14 YEARS","33","28482"
"1","C","125","15-19 YEARS","11","28244"
"1","C","125","5-9 YEARS","47","28367"
"1","A","126","20-29 YEARS","1","10713"
"1","A","126","30-39 YEARS","4","10795"
"1","A","126","40-49 YEARS","1","11018"
"1","C","126","10-14 YEARS","1","5252"
"1","C","126","15-19 YEARS","2","6313"
"1","C","126","5-9 YEARS","1","5259"
"1","A","127","20-29 YEARS","1","12266"
"1","A","127","30-39 YEARS","1","13543"
"1","A","127","40-49 YEARS","2","13715"
"1","A","127","50-59 YEARS","2","11099"
"1","C","127","10-14 YEARS","1","6489"
"1","C","127","5-9 YEARS","1","6455"
"1","A","128","20-29 YEARS","7","28395"
"1","A","128","30-39 YEARS","11","30361"
"1","A","128","40-49 YEARS","7","32753"
"1","A","128","50-59 YEARS","3","25724"
"1","C","128","10-14 YEARS","9","14886"
"1","C","128","15-19 YEARS","4","15551"
"1","C","128","5-9 YEARS","6","14100"
"1","A","129","20-29 YEARS","5","25615"
"1","A","129","30-39 YEARS","12","24308"
"1","A","129","40-49 YEARS","13","22728"
"1","A","129","50-59 YEARS","5","17216"
"1","C","129","10-14 YEARS","27","10680"
"1","C","129","15-19 YEARS","10","11924"
"1","C","129","5-9 YEARS","46","10994"
"1","A","130","20-29 YEARS","23","49664"
"1","A","130","30-39 YEARS","40","53862"
"1","A","130","40-49 YEARS","22","59546"
"1","A","130","50-59 YEARS","24","46668"
"1","C","130","10-14 YEARS","83","27262"
"1","C","130","15-19 YEARS","34","27863"
"1","C","130","5-9 YEARS","175","27345"
"1","A","131","20-29 YEARS","9","25101"
"1","A","131","30-39 YEARS","8","23974"
"1","A","131","40-49 YEARS","6","27620"
"1","A","131","50-59 YEARS","6","21686"
"1","C","131","10-14 YEARS","28","12956"
"1","C","131","15-19 YEARS","20","14261"
"1","C","131","5-9 YEARS","32","12939"
"1","A","132","20-29 YEARS","75","32196"
"1","A","132","30-39 YEARS","72","35513"
"1","A","132","40-49 YEARS","71","31961"
"1","A","132","50-59 YEARS","31","22133"
"1","C","132","10-14 YEARS","57","14783"
"1","C","132","15-19 YEARS","47","18598"
"1","C","132","5-9 YEARS","97","15419"
"1","A","133","50-59 YEARS","0","15938"
"1","C","133","5-9 YEARS","1","9694"
"1","A","134","20-29 YEARS","2","27005"
"1","A","134","50-59 YEARS","1","22361"
"1","C","134","10-14 YEARS","1","13096"
"1","C","134","15-19 YEARS","2","14690"
"1","C","134","5-9 YEARS","1","13104"
"1","A","135","20-29 YEARS","1","8024"
"1","A","136","20-29 YEARS","1","38191"
"1","A","136","50-59 YEARS","1","23727"
"1","C","136","15-19 YEARS","1","20537"
"1","C","136","5-9 YEARS","2","17147"
"1","A","137","30-39 YEARS","0","19496"
"1","C","137","5-9 YEARS","1","9895"
"1","C","138","15-19 YEARS","2","14205"
"1","A","139","20-29 YEARS","1","9396"
"1","A","140","20-29 YEARS","3","58341"
"1","A","140","30-39 YEARS","17","55002"
"1","A","140","40-49 YEARS","4","67487"
"1","A","140","50-59 YEARS","5","55983"
"1","C","140","10-14 YEARS","12","30117"
"1","C","140","15-19 YEARS","9","31421"
"1","C","140","5-9 YEARS","16","29934"
"1","A","141","20-29 YEARS","1","25576"
"1","A","141","30-39 YEARS","5","27516"
"1","A","141","40-49 YEARS","2","31179"
"1","A","141","50-59 YEARS","2","26259"
"1","C","141","10-14 YEARS","5","13898"
"1","C","141","15-19 YEARS","6","13840"
"1","C","141","5-9 YEARS","16","13808"
"1","A","142","20-29 YEARS","16","73925"
"1","A","142","30-39 YEARS","9","88743"
"1","A","142","40-49 YEARS","9","88326"
"1","A","142","50-59 YEARS","2","65259"
"1","C","142","10-14 YEARS","77","39525"
"1","C","142","15-19 YEARS","47","38751"
"1","C","142","5-9 YEARS","131","39607"
"1","A","143","20-29 YEARS","1","8272"
"1","A","143","30-39 YEARS","1","9301"
"1","C","143","15-19 YEARS","1","4682"
"1","C","143","5-9 YEARS","1","4736"
"1","A","144","20-29 YEARS","1","41604"
"1","A","144","40-49 YEARS","1","48133"
"1","C","144","15-19 YEARS","1","24101"
"1","C","145","10-14 YEARS","2","21616"
"1","C","145","5-9 YEARS","0","21917"
"1","A","146","20-29 YEARS","1","61654"
"1","C","146","15-19 YEARS","1","32003"
"1","A","147","20-29 YEARS","3","24173"
"1","A","147","30-39 YEARS","1","23147"
"1","A","147","40-49 YEARS","2","26118"
"1","A","147","50-59 YEARS","1","21000"
"1","C","147","10-14 YEARS","4","14017"
"1","C","147","15-19 YEARS","2","14495"
"1","C","147","5-9 YEARS","4","14012"
"1","A","148","20-29 YEARS","4","42653"
"1","A","148","50-59 YEARS","1","32730"
"1","C","148","10-14 YEARS","24","18922"
"1","C","148","15-19 YEARS","22","27072"
"1","C","148","5-9 YEARS","54","18255"
"1","A","150","20-29 YEARS","50","51236"
"1","A","150","30-39 YEARS","75","57382"
"1","A","150","40-49 YEARS","65","69436"
"1","A","150","50-59 YEARS","26","55094"
"1","C","150","10-14 YEARS","294","27895"
"1","C","150","15-19 YEARS","144","27364"
"1","C","150","5-9 YEARS","371","27483"
"1","A","151","20-29 YEARS","47","40559"
"1","A","151","30-39 YEARS","74","50885"
"1","A","151","40-49 YEARS","58","58999"
"1","A","151","50-59 YEARS","30","45700"
"1","C","151","10-14 YEARS","299","23801"
"1","C","151","15-19 YEARS","154","21894"
"1","C","151","5-9 YEARS","380","23258"
"1","A","152","20-29 YEARS","111","86267"
"1","A","152","30-39 YEARS","109","105493"
"1","A","152","40-49 YEARS","92","110641"
"1","A","152","50-59 YEARS","71","81655"
"1","C","152","10-14 YEARS","637","43401"
"1","C","152","15-19 YEARS","338","44835"
"1","C","152","5-9 YEARS","707","42795"
"1","A","153","20-29 YEARS","9","22531"
"1","A","153","30-39 YEARS","13","22047"
"1","A","153","40-49 YEARS","10","27497"
"1","A","153","50-59 YEARS","10","23229"
"1","C","153","10-14 YEARS","39","11717"
"1","C","153","15-19 YEARS","20","12831"
"1","C","153","5-9 YEARS","44","11038"
"1","A","154","20-29 YEARS","6","19913"
"1","A","154","30-39 YEARS","14","18659"
"1","A","154","40-49 YEARS","18","22429"
"1","A","154","50-59 YEARS","7","18675"
"1","C","154","10-14 YEARS","18","9721"
"1","C","154","15-19 YEARS","14","11135"
"1","C","154","5-9 YEARS","19","9190"
"1","A","155","20-29 YEARS","1","10604"
"1","A","155","30-39 YEARS","3","11613"
"1","A","155","40-49 YEARS","3","13291"
"1","A","155","50-59 YEARS","1","10988"
"1","C","155","10-14 YEARS","2","6438"
"1","C","155","15-19 YEARS","5","6299"
"1","C","155","5-9 YEARS","9","5946"
"1","A","156","20-29 YEARS","22","38316"
"1","A","156","30-39 YEARS","21","38914"
"1","A","156","40-49 YEARS","28","48433"
"1","A","156","50-59 YEARS","10","41813"
"1","C","156","10-14 YEARS","73","18783"
"1","C","156","15-19 YEARS","40","20060"
"1","C","156","5-9 YEARS","111","18294"
"1","A","157","20-29 YEARS","9","17848"
"1","A","157","30-39 YEARS","18","14638"
"1","A","157","40-49 YEARS","16","15989"
"1","A","157","50-59 YEARS","8","12327"
"1","C","157","10-14 YEARS","17","7219"
"1","C","157","15-19 YEARS","22","10436"
"1","C","157","5-9 YEARS","40","6868"
"1","A","158","20-29 YEARS","1","10682"
"1","A","158","30-39 YEARS","1","11817"
"1","A","158","40-49 YEARS","2","13075"
"1","C","158","10-14 YEARS","35","6697"
"1","C","158","15-19 YEARS","14","6644"
"1","C","158","5-9 YEARS","43","6533"
"1","A","159","40-49 YEARS","1","22417"
"1","A","159","50-59 YEARS","2","18799"
"1","C","159","15-19 YEARS","1","11091"
"1","A","160","20-29 YEARS","13","23711"
"1","A","160","30-39 YEARS","18","24283"
"1","A","160","40-49 YEARS","13","29098"
"1","A","160","50-59 YEARS","9","22745"
"1","C","160","10-14 YEARS","51","12877"
"1","C","160","15-19 YEARS","27","13924"
"1","C","160","5-9 YEARS","123","12414"
"1","A","161","20-29 YEARS","13","30190"
"1","A","161","30-39 YEARS","14","27820"
"1","A","161","40-49 YEARS","9","33143"
"1","A","161","50-59 YEARS","5","27828"
"1","C","161","10-14 YEARS","20","14615"
"1","C","161","15-19 YEARS","15","16729"
"1","C","161","5-9 YEARS","30","14253"
