"2000","437","C","29452"
"2000","439","A","49837"
"2000","439","O","25940"
"2000","440","A","342928"
"2000","440","C","177931"
"2000","440","O","106983"
"2000","441","A","687105"
"2000","441","C","261740"
"2000","441","O","302930"
"2000","442","A","290284"
"2000","442","C","115373"
"2000","442","O","79944"
"2000","443","A","151378"
"2000","443","O","23025"
"2000","444","A","187986"
"2000","444","C","74270"
"2000","444","O","55660"
"2000","445","A","90222"
"2000","445","C","34846"
"2000","445","O","29559"
"2000","446","A","231026"
"2000","446","C","32821"
"2000","446","O","30965"
"2000","447","A","29505"
"2000","447","O","21796"
"2000","448","A","96175"
"2000","448","O","27597"
"2000","450","A","278882"
"2000","450","C","112498"
"2000","450","O","114778"
"2000","451","A","165721"
"2000","451","C","72325"
"2000","451","O","22633"
"2000","452","A","444100"
"2000","452","C","176306"
"2000","452","O","206445"
"2000","453","A","261209"
"2000","453","C","108294"
"2000","453","O","85957"
"2000","454","A","277144"
"2000","454","C","69996"
"2000","454","O","107218"
"2000","455","O","8391"
"2000","456","A","98382"
"2000","456","C","78972"
"2000","456","O","51877"
"2000","457","A","20107"
"2000","458","A","86312"
"2000","458","C","27758"
"2000","458","O","27408"
"2000","460","A","220405"
"2000","460","C","88516"
"2000","460","O","82190"
"2000","461","A","242553"
"2000","461","C","100542"
"2000","461","O","63568"
"2000","462","A","368292"
"2000","462","C","169474"
"2000","462","O","143010"
"2000","463","A","328154"
"2000","463","C","134255"
"2000","463","O","76501"
"2000","464","A","65179"
"2000","464","C","26002"
"2000","464","O","12076"
"2000","465","A","60614"
"2000","465","C","33803"
"2000","465","O","45290"
"2000","466","O","10463"
"2000","467","A","117728"
"2000","467","C","49039"
"2000","467","O","54017"
"2000","468","A","40108"
"2000","468","C","20210"
"2000","468","O","35763"
"2000","469","A","45971"
"2000","469","O","20813"
"2000","470","A","45473"
"2000","470","C","26833"
"2000","470","O","7939"
"2000","471","A","146486"
"2000","471","C","40920"
"2000","471","O","27506"
"2000","472","A","75847"
"2000","472","C","43850"
"2000","472","O","13125"
"2000","473","A","128829"
"2000","473","C","69800"
"2000","473","O","60399"
"2000","474","A","136821"
"2000","474","C","53075"
"2000","475","A","82546"
"2000","475","C","35853"
"2000","475","O","10942"
"2000","476","A","48446"
"2000","476","C","17618"
"2000","476","O","3061"
"2000","477","A","63895"
"2000","478","A","25068"
"2000","478","O","6692"
"2000","480","A","615297"
"2000","480","C","220574"
"2000","480","O","162641"
"2000","481","A","868742"
"2000","481","C","322050"
"2000","481","O","305227"
"2000","482","A","616603"
"2000","482","C","188835"
"2000","482","O","138015"
"2000","483","A","533385"
"2000","483","C","184296"
"2000","483","O","60343"
"2000","484","A","249478"
"2000","484","C","68531"
"2000","484","O","101815"
"2000","485","A","113091"
"2000","485","C","33728"
"2000","485","O","50869"
"2000","486","A","165372"
"2000","486","C","91382"
"2000","486","O","92448"
"2000","487","A","60008"
"2000","488","A","327511"
"2000","488","C","137728"
"2000","488","O","76480"
"2000","489","A","77046"
"2000","489","C","10849"
"2000","489","O","12991"
"2000","490","A","389110"
"2000","490","C","163438"
"2000","490","O","107001"
"2000","491","A","28194"
"2000","491","C","23551"
"2000","491","O","2834"
"2000","492","A","187860"
"2000","492","C","54314"
