"10-14 YEARS","2010-04-04","5243","444335","0.0118"
"10-14 YEARS","2010-04-11","6751","549638","0.0123"
"10-14 YEARS","2010-04-18","8146","614766","0.0133"
"10-14 YEARS","2010-04-25","8705","614721","0.0142"
"10-14 YEARS","2010-05-02","8564","603637","0.0142"
"10-14 YEARS","2010-05-09","8379","601363","0.0139"
"10-14 YEARS","2010-05-16","8671","602814","0.0144"
"10-14 YEARS","2010-05-23","7818","585263","0.0134"
"10-14 YEARS","2010-05-30","6220","487541","0.0128"
"10-14 YEARS","2010-06-06","6266","570552","0.0110"
"10-14 YEARS","2010-06-13","5639","554537","0.0102"
"10-14 YEARS","2010-06-20","5308","545265","0.0097"
"10-14 YEARS","2010-06-27","3072","333232","0.0092"
"15-19 YEARS","2000-12-31","1514","96603","0.0157"
"15-19 YEARS","2001-01-07","2601","118824","0.0219"
"15-19 YEARS","2001-01-14","3191","116310","0.0274"
"15-19 YEARS","2001-01-21","3619","120599","0.0300"
"15-19 YEARS","2001-01-28","3698","122806","0.0301"
"15-19 YEARS","2001-02-04","2960","116784","0.0253"
"15-19 YEARS","2001-02-11","2147","110106","0.0195"
"15-19 YEARS","2001-02-18","1602","110582","0.0145"
"15-19 YEARS","2001-02-25","1460","113381","0.0129"
"15-19 YEARS","2001-03-04","1204","112482","0.0107"
"15-19 YEARS","2001-03-11","985","115429","0.0085"
"15-19 YEARS","2001-03-18","981","114043","0.0086"
"15-19 YEARS","2001-03-25","903","112490","0.0080"
"15-19 YEARS","2001-04-01","846","110586","0.0077"
"15-19 YEARS","2001-04-08","637","107069","0.0059"
"15-19 YEARS","2001-04-15","644","108664","0.0059"
"15-19 YEARS","2001-04-22","684","111670","0.0061"
"15-19 YEARS","2001-04-29","676","114474","0.0059"
"15-19 YEARS","2001-05-06","673","118120","0.0057"
"15-19 YEARS","2001-05-13","704","119230","0.0059"
"15-19 YEARS","2001-05-20","646","114001","0.0057"
"15-19 YEARS","2001-05-27","478","97498","0.0049"
"15-19 YEARS","2001-06-03","546","114026","0.0048"
"15-19 YEARS","2001-06-10","493","112835","0.0044"
"15-19 YEARS","2001-06-17","452","111320","0.0041"
"15-19 YEARS","2001-06-24","423","111060","0.0038"
"15-19 YEARS","2001-07-01","421","91698","0.0046"
"15-19 YEARS","2001-07-08","487","115295","0.0042"
"15-19 YEARS","2001-07-15","464","116651","0.0040"
"15-19 YEARS","2001-07-22","484","119154","0.0041"
"15-19 YEARS","2001-07-29","474","124875","0.0038"
"15-19 YEARS","2001-08-05","513","133431","0.0038"
"15-19 YEARS","2001-08-12","536","135642","0.0040"
"15-19 YEARS","2001-08-19","642","128802","0.0050"
"15-19 YEARS","2001-08-26","681","123179","0.0055"
"15-19 YEARS","2001-09-02","682","101105","0.0067"
"15-19 YEARS","2001-09-09","827","120316","0.0069"
"15-19 YEARS","2001-09-16","892","124551","0.0072"
"15-19 YEARS","2001-09-23","972","125650","0.0077"
"15-19 YEARS","2001-09-30","885","125932","0.0070"
"15-19 YEARS","2001-10-07","995","127568","0.0078"
"15-19 YEARS","2001-10-14","1065","130391","0.0082"
"15-19 YEARS","2001-10-21","1119","132460","0.0084"
"15-19 YEARS","2001-10-28","1141","133257","0.0086"
"15-19 YEARS","2001-11-04","1240","135055","0.0092"
"15-19 YEARS","2001-11-11","1267","133538","0.0095"
"15-19 YEARS","2001-11-18","809","101553","0.0080"
"15-19 YEARS","2001-11-25","1252","125554","0.0100"
"15-19 YEARS","2001-12-02","1222","123098","0.0099"
"15-19 YEARS","2001-12-09","1311","123969","0.0106"
"15-19 YEARS","2001-12-16","1114","134893","0.0083"
"15-19 YEARS","2001-12-23","707","82603","0.0086"
"15-19 YEARS","2001-12-30","919","102634","0.0090"
"15-19 YEARS","2002-01-06","1590","141386","0.0112"
"15-19 YEARS","2002-01-13","2277","140183","0.0162"
"15-19 YEARS","2002-01-20","2845","141724","0.0201"
"15-19 YEARS","2002-01-27","3138","144458","0.0217"
"15-19 YEARS","2002-02-03","3164","146233","0.0216"
"15-19 YEARS","2002-02-10","3340","144276","0.0232"
"15-19 YEARS","2002-02-17","2981","142216","0.0210"
"15-19 YEARS","2002-02-24","2765","145809","0.0190"
"15-19 YEARS","2002-03-03","2601","144003","0.0181"
"15-19 YEARS","2002-03-10","2559","143416","0.0178"
"15-19 YEARS","2002-03-17","2347","141936","0.0165"
"15-19 YEARS","2002-03-24","2056","133718","0.0154"
"15-19 YEARS","2002-03-31","1507","129612","0.0116"
"15-19 YEARS","2002-04-07","1560","139035","0.0112"
"15-19 YEARS","2002-04-14","1276","138657","0.0092"
"15-19 YEARS","2002-04-21","1286","142042","0.0091"
"15-19 YEARS","2002-04-28","1266","141819","0.0089"
"15-19 YEARS","2002-05-05","1223","140829","0.0087"
"15-19 YEARS","2002-05-12","1097","140193","0.0078"
"15-19 YEARS","2002-05-19","884","134551","0.0066"
"15-19 YEARS","2002-05-26","688","115857","0.0059"
"15-19 YEARS","2002-06-02","644","133015","0.0048"
"15-19 YEARS","2002-06-09","553","129662","0.0043"
"15-19 YEARS","2002-06-16","539","122620","0.0044"
"15-19 YEARS","2002-06-23","439","111982","0.0039"
"15-19 YEARS","2002-06-30","346","85495","0.0040"
"15-19 YEARS","2002-07-07","452","113611","0.0040"
"15-19 YEARS","2002-07-14","470","119439","0.0039"
"15-19 YEARS","2002-07-21","462","130150","0.0035"
"15-19 YEARS","2002-07-28","603","151788","0.0040"
"15-19 YEARS","2002-08-04","707","160493","0.0044"
"15-19 YEARS","2002-08-11","724","166795","0.0043"
"15-19 YEARS","2002-08-18","847","161323","0.0053"
"15-19 YEARS","2002-08-25","946","151014","0.0063"
"15-19 YEARS","2002-09-01","933","124696","0.0075"
"15-19 YEARS","2002-09-08","1114","149682","0.0074"
"15-19 YEARS","2002-09-15","1145","146697","0.0078"
"15-19 YEARS","2002-09-22","1069","139064","0.0077"
"15-19 YEARS","2002-09-29","929","136507","0.0068"
"15-19 YEARS","2002-10-06","946","135750","0.0070"
"15-19 YEARS","2002-10-13","897","128775","0.0070"
"15-19 YEARS","2002-10-20","1174","149136","0.0079"
"15-19 YEARS","2002-10-27","1167","149891","0.0078"
"15-19 YEARS","2002-11-03","1319","154917","0.0085"
"15-19 YEARS","2002-11-10","1320","156742","0.0084"
"15-19 YEARS","2002-11-17","1431","159356","0.0090"
"15-19 YEARS","2002-11-24","1034","122775","0.0084"
"15-19 YEARS","2002-12-01","1491","147420","0.0101"
"15-19 YEARS","2002-12-08","1644","142458","0.0115"
"15-19 YEARS","2002-12-15","1993","145789","0.0137"
"15-19 YEARS","2002-12-22","1251","104315","0.0120"
"15-19 YEARS","2002-12-29","1331","138675","0.0096"
"15-19 YEARS","2003-01-05","2013","192937","0.0104"
"15-19 YEARS","2003-01-12","2533","182687","0.0139"
"15-19 YEARS","2003-01-19","3497","183442","0.0191"
"15-19 YEARS","2003-01-26","5672","202553","0.0280"
"15-19 YEARS","2003-02-02","6178","190839","0.0324"
"15-19 YEARS","2003-02-09","5832","188243","0.0310"
"15-19 YEARS","2003-02-16","4141","170549","0.0243"
"15-19 YEARS","2003-02-23","3708","185251","0.0200"
"15-19 YEARS","2003-03-02","2918","184983","0.0158"
"15-19 YEARS","2003-03-09","2323","177755","0.0131"
"15-19 YEARS","2003-03-16","2088","179915","0.0116"
"15-19 YEARS","2003-03-23","1812","185881","0.0097"
"15-19 YEARS","2003-03-30","1614","183815","0.0088"
"15-19 YEARS","2003-04-06","1619","180673","0.0090"
"15-19 YEARS","2003-04-13","1225","179904","0.0068"
"15-19 YEARS","2003-04-20","1231","180353","0.0068"
"15-19 YEARS","2003-04-27","1243","185213","0.0067"
"15-19 YEARS","2003-05-04","1143","175920","0.0065"
"15-19 YEARS","2003-05-11","1144","176705","0.0065"
"15-19 YEARS","2003-05-18","1088","174376","0.0062"
"15-19 YEARS","2003-05-25","907","152140","0.0060"
"15-19 YEARS","2003-06-01","972","174066","0.0056"
"15-19 YEARS","2003-06-08","745","163681","0.0046"
"15-19 YEARS","2003-06-15","699","163998","0.0043"
"15-19 YEARS","2003-06-22","682","166789","0.0041"
"15-19 YEARS","2003-06-29","633","149026","0.0042"
"15-19 YEARS","2003-07-06","817","189053","0.0043"
"15-19 YEARS","2003-07-13","825","188612","0.0044"
"15-19 YEARS","2003-07-20","780","181273","0.0043"
"15-19 YEARS","2003-07-27","788","196989","0.0040"
"15-19 YEARS","2003-08-03","927","212938","0.0044"
"15-19 YEARS","2003-08-10","985","216981","0.0045"
"15-19 YEARS","2003-08-17","1148","213927","0.0054"
"15-19 YEARS","2003-08-24","1214","200914","0.0060"
"15-19 YEARS","2003-08-31","1175","160393","0.0073"
"15-19 YEARS","2003-09-07","1621","197076","0.0082"
"15-19 YEARS","2003-09-14","1676","194097","0.0086"
"15-19 YEARS","2003-09-21","1614","195503","0.0083"
"15-19 YEARS","2003-09-28","1592","192636","0.0083"
"15-19 YEARS","2003-10-05","1682","193722","0.0087"
"15-19 YEARS","2003-10-12","1887","199237","0.0095"
"15-19 YEARS","2003-10-19","2167","202867","0.0107"
"15-19 YEARS","2003-10-26","2333","200251","0.0117"
"15-19 YEARS","2003-11-02","2860","203565","0.0140"
"15-19 YEARS","2003-11-09","3621","208750","0.0173"
"15-19 YEARS","2003-11-16","5000","214327","0.0233"
"15-19 YEARS","2003-11-23","4327","170338","0.0254"
"15-19 YEARS","2003-11-30","7259","219605","0.0331"
"15-19 YEARS","2003-12-07","12722","233765","0.0544"
"15-19 YEARS","2003-12-14","12385","234746","0.0528"
"15-19 YEARS","2003-12-21","5500","152002","0.0362"
"15-19 YEARS","2003-12-28","3196","163138","0.0196"
"15-19 YEARS","2004-01-04","3362","228206","0.0147"
"15-19 YEARS","2004-01-11","2433","216505","0.0112"
"15-19 YEARS","2004-01-18","2081","215873","0.0096"
"15-19 YEARS","2004-01-25","1901","205748","0.0092"
"15-19 YEARS","2004-02-01","2045","219329","0.0093"
"15-19 YEARS","2004-02-08","2111","224853","0.0094"
"15-19 YEARS","2004-02-15","1934","222820","0.0087"
"15-19 YEARS","2004-02-22","2076","228282","0.0091"
"15-19 YEARS","2004-02-29","1911","227037","0.0084"
"15-19 YEARS","2004-03-07","1762","228927","0.0077"
"15-19 YEARS","2004-03-14","1699","223656","0.0076"
"15-19 YEARS","2004-03-21","1654","220097","0.0075"
"15-19 YEARS","2004-03-28","1561","219855","0.0071"
"15-19 YEARS","2004-04-04","1226","202630","0.0061"
"15-19 YEARS","2004-04-11","1377","206808","0.0067"
"15-19 YEARS","2004-04-18","1395","218091","0.0064"
"15-19 YEARS","2004-04-25","1406","222367","0.0063"
"15-19 YEARS","2004-05-02","1435","218320","0.0066"
"15-19 YEARS","2004-05-09","1407","222894","0.0063"
"15-19 YEARS","2004-05-16","1391","218637","0.0064"
"15-19 YEARS","2004-05-23","1211","217423","0.0056"
"15-19 YEARS","2004-05-30","953","180260","0.0053"
"15-19 YEARS","2004-06-06","1062","214960","0.0049"
"15-19 YEARS","2004-06-13","1001","213900","0.0047"
"15-19 YEARS","2004-06-20","979","212628","0.0046"
"15-19 YEARS","2004-06-27","971","211161","0.0046"
"15-19 YEARS","2004-07-04","876","183744","0.0048"
"15-19 YEARS","2004-07-11","1028","220193","0.0047"
"15-19 YEARS","2004-07-18","965","225484","0.0043"
"15-19 YEARS","2004-07-25","950","229036","0.0041"
"15-19 YEARS","2004-08-01","952","241745","0.0039"
"15-19 YEARS","2004-08-08","1028","250689","0.0041"
"15-19 YEARS","2004-08-15","1068","246890","0.0043"
"15-19 YEARS","2004-08-22","1324","236667","0.0056"
"15-19 YEARS","2004-08-29","1388","228812","0.0061"
"15-19 YEARS","2004-09-05","1304","186833","0.0070"
"15-19 YEARS","2004-09-12","1668","228544","0.0073"
"15-19 YEARS","2004-09-19","1684","233396","0.0072"
"15-19 YEARS","2004-09-26","1645","232171","0.0071"
"15-19 YEARS","2004-10-03","1682","231590","0.0073"
"15-19 YEARS","2004-10-10","1697","236064","0.0072"
"15-19 YEARS","2004-10-17","1797","237727","0.0076"
"15-19 YEARS","2004-10-24","2042","237899","0.0086"
"15-19 YEARS","2004-10-31","1994","237434","0.0084"
"15-19 YEARS","2004-11-07","2035","239400","0.0085"
"15-19 YEARS","2004-11-14","2278","241478","0.0094"
"15-19 YEARS","2004-11-21","1637","184106","0.0089"
"15-19 YEARS","2004-11-28","2384","237321","0.0100"
"15-19 YEARS","2004-12-05","2454","233753","0.0105"
"15-19 YEARS","2004-12-12","2317","235514","0.0098"
"15-19 YEARS","2004-12-19","1800","202020","0.0089"
"15-19 YEARS","2004-12-26","1895","189467","0.0100"
"15-19 YEARS","2005-01-02","3287","261361","0.0126"
"15-19 YEARS","2005-01-09","3580","259685","0.0138"
"15-19 YEARS","2005-01-16","3968","252484","0.0157"
"15-19 YEARS","2005-01-23","5501","268477","0.0205"
"15-19 YEARS","2005-01-30","6979","276800","0.0252"
"15-19 YEARS","2005-02-06","8602","280879","0.0306"
"15-19 YEARS","2005-02-13","7964","272898","0.0292"
"15-19 YEARS","2005-02-20","6265","261337","0.0240"
"15-19 YEARS","2005-02-27","5234","265370","0.0197"
"15-19 YEARS","2005-03-06","4763","267526","0.0178"
"15-19 YEARS","2005-03-13","4080","265454","0.0154"
"15-19 YEARS","2005-03-20","3230","251015","0.0129"
"15-19 YEARS","2005-03-27","2546","244168","0.0104"
"15-19 YEARS","2005-04-03","2384","249896","0.0095"
"15-19 YEARS","2005-04-10","2211","259509","0.0085"
"15-19 YEARS","2005-04-17","2132","259567","0.0082"
"15-19 YEARS","2005-04-24","2086","265463","0.0079"
"15-19 YEARS","2005-05-01","2176","261366","0.0083"
"15-19 YEARS","2005-05-08","1987","263683","0.0075"
"15-19 YEARS","2005-05-15","1889","259138","0.0073"
"15-19 YEARS","2005-05-22","1736","252580","0.0069"
"15-19 YEARS","2005-05-29","1337","213298","0.0063"
"15-19 YEARS","2005-06-05","1278","248854","0.0051"
"15-19 YEARS","2005-06-12","1234","247327","0.0050"
"15-19 YEARS","2005-06-19","1142","244544","0.0047"
"15-19 YEARS","2005-06-26","1225","244701","0.0050"
"15-19 YEARS","2005-07-03","1044","204578","0.0051"
"15-19 YEARS","2005-07-10","1284","250047","0.0051"
"15-19 YEARS","2005-07-17","1183","252704","0.0047"
"15-19 YEARS","2005-07-24","1129","257887","0.0044"
"15-19 YEARS","2005-07-31","1198","266982","0.0045"
"15-19 YEARS","2005-08-07","1272","279629","0.0045"
"15-19 YEARS","2005-08-14","1336","279918","0.0048"
"15-19 YEARS","2005-08-21","1509","263281","0.0057"
"15-19 YEARS","2005-08-28","1680","248003","0.0068"
"15-19 YEARS","2005-09-04","1511","208890","0.0072"
"15-19 YEARS","2005-09-11","1923","251953","0.0076"
"15-19 YEARS","2005-09-18","1965","250179","0.0079"
"15-19 YEARS","2005-09-25","1877","250474","0.0075"
"15-19 YEARS","2005-10-02","1851","246202","0.0075"
"15-19 YEARS","2005-10-09","1735","249450","0.0070"
"15-19 YEARS","2005-10-16","2086","257674","0.0081"
"15-19 YEARS","2005-10-23","2100","250175","0.0084"
"15-19 YEARS","2005-10-30","2210","255410","0.0087"
"15-19 YEARS","2005-11-06","2222","263372","0.0084"
"15-19 YEARS","2005-11-13","2423","258481","0.0094"
"15-19 YEARS","2005-11-20","1609","197561","0.0081"
"15-19 YEARS","2005-11-27","2489","251951","0.0099"
"15-19 YEARS","2005-12-04","2610","236460","0.0110"
"15-19 YEARS","2005-12-11","3082","239127","0.0129"
"15-19 YEARS","2005-12-18","2775","246569","0.0113"
"15-19 YEARS","2005-12-25","1960","185486","0.0106"
"15-19 YEARS","2006-01-01","2727","233917","0.0117"
"15-19 YEARS","2006-01-08","3227","260567","0.0124"
"15-19 YEARS","2006-01-15","3315","251351","0.0132"
"15-19 YEARS","2006-01-22","4004","262016","0.0153"
"15-19 YEARS","2006-01-29","4811","271032","0.0178"
"15-19 YEARS","2006-02-05","5086","272118","0.0187"
"15-19 YEARS","2006-02-12","5573","265346","0.0210"
"15-19 YEARS","2006-02-19","5535","266368","0.0208"
"15-19 YEARS","2006-02-26","6024","272490","0.0221"
"15-19 YEARS","2006-03-05","5826","274083","0.0213"
"15-19 YEARS","2006-03-12","5096","269923","0.0189"
"15-19 YEARS","2006-03-19","4901","264678","0.0185"
"15-19 YEARS","2006-03-26","4700","263948","0.0178"
"15-19 YEARS","2006-04-02","3784","251495","0.0150"
"15-19 YEARS","2006-04-09","2618","245499","0.0107"
"15-19 YEARS","2006-04-16","2207","245763","0.0090"
"15-19 YEARS","2006-04-23","2262","254914","0.0089"
"15-19 YEARS","2006-04-30","2066","254592","0.0081"
"15-19 YEARS","2006-05-07","2133","260831","0.0082"
"15-19 YEARS","2006-05-14","1999","259177","0.0077"
"15-19 YEARS","2006-05-21","1766","253067","0.0070"
"15-19 YEARS","2006-05-28","1243","216078","0.0058"
"15-19 YEARS","2006-06-04","1393","253957","0.0055"
"15-19 YEARS","2006-06-11","1203","250627","0.0048"
"15-19 YEARS","2006-06-18","1168","249356","0.0047"
"15-19 YEARS","2006-06-25","1117","250239","0.0045"
"15-19 YEARS","2006-07-02","896","191309","0.0047"
"15-19 YEARS","2006-07-09","1088","256004","0.0042"
"15-19 YEARS","2006-07-16","1110","258529","0.0043"
"15-19 YEARS","2006-07-23","1075","263197","0.0041"
"15-19 YEARS","2006-07-30","1220","277716","0.0044"
"15-19 YEARS","2006-08-06","1105","288945","0.0038"
"15-19 YEARS","2006-08-13","1298","290077","0.0045"
"15-19 YEARS","2006-08-20","1411","276646","0.0051"
"15-19 YEARS","2006-08-27","1460","259587","0.0056"
"15-19 YEARS","2006-09-03","1459","213256","0.0068"
"15-19 YEARS","2006-09-10","1919","262602","0.0073"
"15-19 YEARS","2006-09-17","2000","267184","0.0075"
"15-19 YEARS","2006-09-24","1981","266177","0.0074"
"15-19 YEARS","2006-10-01","1934","261181","0.0074"
"15-19 YEARS","2006-10-08","1838","264309","0.0070"
"15-19 YEARS","2006-10-15","1880","267142","0.0070"
"15-19 YEARS","2006-10-22","2079","267694","0.0078"
"15-19 YEARS","2006-10-29","2132","267072","0.0080"
"15-19 YEARS","2006-11-05","2304","276841","0.0083"
"15-19 YEARS","2006-11-12","2626","275899","0.0095"
"15-19 YEARS","2006-11-19","1663","212319","0.0078"
"15-19 YEARS","2006-11-26","2788","271061","0.0103"
"15-19 YEARS","2006-12-03","2818","266789","0.0106"
"15-19 YEARS","2006-12-10","3361","267854","0.0125"
"15-19 YEARS","2006-12-17","3108","275799","0.0113"
"15-19 YEARS","2006-12-24","1804","184770","0.0098"
"15-19 YEARS","2006-12-31","2481","243105","0.0102"
"15-19 YEARS","2007-01-07","3275","281313","0.0116"
"15-19 YEARS","2007-01-14","2895","261666","0.0111"
"15-19 YEARS","2007-01-21","4095","280895","0.0146"
"15-19 YEARS","2007-01-28","5393","289243","0.0186"
"15-19 YEARS","2007-02-04","6652","297402","0.0224"
"15-19 YEARS","2007-02-11","6771","284287","0.0238"
"15-19 YEARS","2007-02-18","6816","307814","0.0221"
"15-19 YEARS","2007-02-25","6376","313197","0.0204"
"15-19 YEARS","2007-03-04","5828","314773","0.0185"
"15-19 YEARS","2007-03-11","5150","310044","0.0166"
"15-19 YEARS","2007-03-18","4410","309170","0.0143"
"15-19 YEARS","2007-03-25","3482","300725","0.0116"
"15-19 YEARS","2007-04-01","2247","276457","0.0081"
"15-19 YEARS","2007-04-08","2301","284372","0.0081"
"15-19 YEARS","2007-04-15","2429","289564","0.0084"
"15-19 YEARS","2007-04-22","2230","293085","0.0076"
"15-19 YEARS","2007-04-29","2103","288979","0.0073"
"15-19 YEARS","2007-05-06","1995","283555","0.0070"
"15-19 YEARS","2007-05-13","1907","290502","0.0066"
"15-19 YEARS","2007-05-20","1716","286717","0.0060"
"15-19 YEARS","2007-05-27","1363","255359","0.0053"
"15-19 YEARS","2007-06-03","1451","298358","0.0049"
"15-19 YEARS","2007-06-10","1308","297121","0.0044"
"15-19 YEARS","2007-06-17","1322","297802","0.0044"
"15-19 YEARS","2007-06-24","1308","295609","0.0044"
"15-19 YEARS","2007-07-01","1023","236945","0.0043"
"15-19 YEARS","2007-07-08","1224","302400","0.0040"
"15-19 YEARS","2007-07-15","1298","308359","0.0042"
"15-19 YEARS","2007-07-22","1272","316321","0.0040"
"15-19 YEARS","2007-07-29","1358","334425","0.0041"
"15-19 YEARS","2007-08-05","1415","349924","0.0040"
"15-19 YEARS","2007-08-12","1488","361543","0.0041"
"15-19 YEARS","2007-08-19","1686","342717","0.0049"
"15-19 YEARS","2007-08-26","1897","324211","0.0059"
"15-19 YEARS","2007-09-02","1791","268366","0.0067"
"15-19 YEARS","2007-09-09","2193","329563","0.0067"
"15-19 YEARS","2007-09-16","2476","334008","0.0074"
"15-19 YEARS","2007-09-23","2301","333403","0.0069"
"15-19 YEARS","2007-09-30","2307","331131","0.0070"
"15-19 YEARS","2007-10-07","2316","338963","0.0068"
"15-19 YEARS","2007-10-14","2542","346938","0.0073"
"15-19 YEARS","2007-10-21","2699","346763","0.0078"
"15-19 YEARS","2007-10-28","2799","342457","0.0082"
"15-19 YEARS","2007-11-04","3019","351277","0.0086"
"15-19 YEARS","2007-11-11","3029","349922","0.0087"
"15-19 YEARS","2007-11-18","2107","270503","0.0078"
"15-19 YEARS","2007-11-25","3333","344169","0.0097"
"15-19 YEARS","2007-12-02","3062","330545","0.0093"
"15-19 YEARS","2007-12-09","3181","329243","0.0097"
"15-19 YEARS","2007-12-16","3040","360607","0.0084"
"15-19 YEARS","2007-12-23","1935","209886","0.0092"
"15-19 YEARS","2007-12-30","2477","274846","0.0090"
"15-19 YEARS","2008-01-06","4349","367759","0.0118"
"15-19 YEARS","2008-01-13","5131","354310","0.0145"
"15-19 YEARS","2008-01-20","6753","359030","0.0188"
"15-19 YEARS","2008-01-27","11214","374714","0.0299"
"15-19 YEARS","2008-02-03","14984","389260","0.0385"
