"mergeID","zip","state_ers","county_cl_ers","zip3","FIPS_ers","pop2010_ers","RUCC_2013_ers","urbanmarker"
"OR umatilla county","97859","OR","umatilla county","978","41059","75,889",4,0
"OR umatilla county","97838","OR","umatilla county","978","41059","75,889",4,0
"OR union county","97876","OR","union county","978","41061","25,748",7,0
"OR union county","97841","OR","union county","978","41061","25,748",7,0
"OR union county","97883","OR","union county","978","41061","25,748",7,0
"OR union county","97867","OR","union county","978","41061","25,748",7,0
"OR union county","97824","OR","union county","978","41061","25,748",7,0
"OR union county","97827","OR","union county","978","41061","25,748",7,0
"OR union county","97850","OR","union county","978","41061","25,748",7,0
"OR wallowa county","97846","OR","wallowa county","978","41063","7,008",9,0
"OR wallowa county","97842","OR","wallowa county","978","41063","7,008",9,0
"OR wallowa county","97857","OR","wallowa county","978","41063","7,008",9,0
"OR wallowa county","97885","OR","wallowa county","978","41063","7,008",9,0
"OR wallowa county","97828","OR","wallowa county","978","41063","7,008",9,0
"OR wasco county","97001","OR","wasco county","970","41065","25,213",6,0
"OR wasco county","97021","OR","wasco county","970","41065","25,213",6,0
"OR wasco county","97058","OR","wasco county","970","41065","25,213",6,0
"OR wasco county","97037","OR","wasco county","970","41065","25,213",6,0
"OR wasco county","97057","OR","wasco county","970","41065","25,213",6,0
"OR wasco county","97040","OR","wasco county","970","41065","25,213",6,0
"OR wasco county","97063","OR","wasco county","970","41065","25,213",6,0
"OR washington county","97007","OR","washington county","970","41067","529,710",1,1
"OR washington county","97006","OR","washington county","970","41067","529,710",1,1
"OR washington county","97106","OR","washington county","971","41067","529,710",1,1
"OR washington county","97008","OR","washington county","970","41067","529,710",1,1
"OR washington county","97005","OR","washington county","970","41067","529,710",1,1
"OR washington county","97223","OR","washington county","972","41067","529,710",1,1
"OR washington county","97117","OR","washington county","971","41067","529,710",1,1
"OR washington county","97123","OR","washington county","971","41067","529,710",1,1
"OR washington county","97119","OR","washington county","971","41067","529,710",1,1
"OR washington county","97075","OR","washington county","970","41067","529,710",1,1
"OR washington county","97113","OR","washington county","971","41067","529,710",1,1
"OR washington county","97224","OR","washington county","972","41067","529,710",1,1
"OR washington county","97078","OR","washington county","970","41067","529,710",1,1
"OR washington county","97124","OR","washington county","971","41067","529,710",1,1
"OR washington county","97116","OR","washington county","971","41067","529,710",1,1
"OR washington county","97229","OR","washington county","972","41067","529,710",1,1
"OR washington county","97133","OR","washington county","971","41067","529,710",1,1
"OR washington county","97077","OR","washington county","970","41067","529,710",1,1
"OR washington county","97140","OR","washington county","971","41067","529,710",1,1
"OR washington county","97125","OR","washington county","971","41067","529,710",1,1
"OR washington county","97144","OR","washington county","971","41067","529,710",1,1
"OR washington county","97109","OR","washington county","971","41067","529,710",1,1
"OR washington county","97225","OR","washington county","972","41067","529,710",1,1
"OR washington county","97062","OR","washington county","970","41067","529,710",1,1
"OR washington county","97076","OR","washington county","970","41067","529,710",1,1
"OR wheeler county","97750","OR","wheeler county","977","41069","1,441",9,0
"OR wheeler county","97874","OR","wheeler county","978","41069","1,441",9,0
"OR wheeler county","97830","OR","wheeler county","978","41069","1,441",9,0
"OR yamhill county","97101","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97115","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97378","OR","yamhill county","973","41071","99,193",1,1
"OR yamhill county","97396","OR","yamhill county","973","41071","99,193",1,1
"OR yamhill county","97114","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97128","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97111","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97132","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97127","OR","yamhill county","971","41071","99,193",1,1
"OR yamhill county","97148","OR","yamhill county","971","41071","99,193",1,1
"PA adams county","17307","PA","adams county","173","42001","101,407",3,1
"PA adams county","17306","PA","adams county","173","42001","101,407",3,1
"PA adams county","17325","PA","adams county","173","42001","101,407",3,1
"PA adams county","17343","PA","adams county","173","42001","101,407",3,1
"PA adams county","17340","PA","adams county","173","42001","101,407",3,1
"PA adams county","17301","PA","adams county","173","42001","101,407",3,1
"PA adams county","17372","PA","adams county","173","42001","101,407",3,1
"PA adams county","17344","PA","adams county","173","42001","101,407",3,1
"PA adams county","17304","PA","adams county","173","42001","101,407",3,1
"PA adams county","17320","PA","adams county","173","42001","101,407",3,1
"PA adams county","17337","PA","adams county","173","42001","101,407",3,1
"PA adams county","17326","PA","adams county","173","42001","101,407",3,1
"PA adams county","17310","PA","adams county","173","42001","101,407",3,1
"PA adams county","17375","PA","adams county","173","42001","101,407",3,1
"PA adams county","17316","PA","adams county","173","42001","101,407",3,1
"PA adams county","17350","PA","adams county","173","42001","101,407",3,1
"PA adams county","17353","PA","adams county","173","42001","101,407",3,1
"PA adams county","17303","PA","adams county","173","42001","101,407",3,1
"PA allegheny county","15065","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15017","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15049","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15086","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15056","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15024","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15037","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15122","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15123","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15224","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15007","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15129","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15064","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15051","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15014","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15134","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15020","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15282","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15116","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15006","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15140","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15075","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15076","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15274","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15030","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15031","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15132","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15034","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15201","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15035","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15203","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15071","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15285","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15251","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15044","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15208","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15028","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15047","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15101","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15102","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15018","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15214","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15215","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15216","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15244","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15218","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15219","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15220","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15221","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15046","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15223","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15127","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15225","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15213","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15227","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15228","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15281","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15230","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15137","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15232","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15233","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15142","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15143","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15144","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15237","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15146","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15015","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15032","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15241","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15242","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15243","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15263","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15250","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15088","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15252","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15253","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15045","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15255","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15257","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15258","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15259","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15260","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15261","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15262","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15135","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15264","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15265","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15267","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15268","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15270","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15272","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15295","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15275","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15276","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15277","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15278","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15279","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15202","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15136","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15283","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15139","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15025","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15289","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15290","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15095","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15238","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15239","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15082","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15148","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15084","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15108","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15110","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15204","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15205","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15206","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15090","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15091","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15126","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15096","PA","allegheny county","150","42003","1,223,348",1,1
"PA allegheny county","15211","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15212","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15104","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15106","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15120","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15229","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15112","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15231","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15236","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15145","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15234","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15235","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15133","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15209","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15131","PA","allegheny county","151","42003","1,223,348",1,1
"PA allegheny county","15226","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15217","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15240","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15210","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15207","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15286","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15222","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15254","PA","allegheny county","152","42003","1,223,348",1,1
"PA allegheny county","15147","PA","allegheny county","151","42003","1,223,348",1,1
"PA armstrong county","15618","PA","armstrong county","156","42005","68,941",1,1
"PA armstrong county","16236","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16240","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","15682","PA","armstrong county","156","42005","68,941",1,1
"PA armstrong county","16263","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16249","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16229","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16261","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16218","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16238","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16212","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16253","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16228","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16262","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","15736","PA","armstrong county","157","42005","68,941",1,1
"PA armstrong county","15686","PA","armstrong county","156","42005","68,941",1,1
"PA armstrong county","16250","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16223","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16226","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16201","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","15673","PA","armstrong county","156","42005","68,941",1,1
"PA armstrong county","16245","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16210","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16222","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16259","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16215","PA","armstrong county","162","42005","68,941",1,1
"PA armstrong county","16244","PA","armstrong county","162","42005","68,941",1,1
"PA beaver county","15001","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15003","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15009","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15005","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15042","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15059","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15081","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15010","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15077","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15052","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15074","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","16123","PA","beaver county","161","42007","170,539",1,1
"PA beaver county","15066","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15061","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","16115","PA","beaver county","161","42007","170,539",1,1
"PA beaver county","15026","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15027","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","16136","PA","beaver county","161","42007","170,539",1,1
"PA beaver county","15043","PA","beaver county","150","42007","170,539",1,1
"PA beaver county","15050","PA","beaver county","150","42007","170,539",1,1
"PA bedford county","15537","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","15521","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","15534","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","16659","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","16650","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","17211","PA","bedford county","172","42009","49,762",6,0
"PA bedford county","15535","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","16667","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","16655","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","15559","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","15539","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","16672","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","15550","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","15533","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","16670","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","16678","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","15522","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","16679","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","16664","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","15545","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","15554","PA","bedford county","155","42009","49,762",6,0
"PA bedford county","16695","PA","bedford county","166","42009","49,762",6,0
"PA bedford county","16633","PA","bedford county","166","42009","49,762",6,0
"PA berks county","19529","PA","berks county","195","42011","411,442",2,1
"PA berks county","19530","PA","berks county","195","42011","411,442",2,1
"PA berks county","19604","PA","berks county","196","42011","411,442",2,1
"PA berks county","19538","PA","berks county","195","42011","411,442",2,1
"PA berks county","19535","PA","berks county","195","42011","411,442",2,1
"PA berks county","19534","PA","berks county","195","42011","411,442",2,1
"PA berks county","18011","PA","berks county","180","42011","411,442",2,1
"PA berks county","18056","PA","berks county","180","42011","411,442",2,1
"PA berks county","19547","PA","berks county","195","42011","411,442",2,1
"PA berks county","19544","PA","berks county","195","42011","411,442",2,1
"PA berks county","19545","PA","berks county","195","42011","411,442",2,1
"PA berks county","19567","PA","berks county","195","42011","411,442",2,1
"PA berks county","19554","PA","berks county","195","42011","411,442",2,1
"PA berks county","19602","PA","berks county","196","42011","411,442",2,1
"PA berks county","19508","PA","berks county","195","42011","411,442",2,1
"PA berks county","19548","PA","berks county","195","42011","411,442",2,1
"PA berks county","19526","PA","berks county","195","42011","411,442",2,1
"PA berks county","19606","PA","berks county","196","42011","411,442",2,1
"PA berks county","19607","PA","berks county","196","42011","411,442",2,1
"PA berks county","19540","PA","berks county","195","42011","411,442",2,1
"PA berks county","19516","PA","berks county","195","42011","411,442",2,1
"PA berks county","19542","PA","berks county","195","42011","411,442",2,1
"PA berks county","19612","PA","berks county","196","42011","411,442",2,1
"PA berks county","19543","PA","berks county","195","42011","411,442",2,1
"PA berks county","19640","PA","berks county","196","42011","411,442",2,1
"PA berks county","19565","PA","berks county","195","42011","411,442",2,1
"PA berks county","19601","PA","berks county","196","42011","411,442",2,1
"PA berks county","19533","PA","berks county","195","42011","411,442",2,1
"PA berks county","19506","PA","berks county","195","42011","411,442",2,1
"PA berks county","19551","PA","berks county","195","42011","411,442",2,1
"PA berks county","19536","PA","berks county","195","42011","411,442",2,1
"PA berks county","19511","PA","berks county","195","42011","411,442",2,1
"PA berks county","19559","PA","berks county","195","42011","411,442",2,1
"PA berks county","19609","PA","berks county","196","42011","411,442",2,1
"PA berks county","19541","PA","berks county","195","42011","411,442",2,1
"PA berks county","19562","PA","berks county","195","42011","411,442",2,1
"PA berks county","19523","PA","berks county","195","42011","411,442",2,1
"PA berks county","19611","PA","berks county","196","42011","411,442",2,1
"PA berks county","19522","PA","berks county","195","42011","411,442",2,1
"PA berks county","19503","PA","berks county","195","42011","411,442",2,1
"PA berks county","19507","PA","berks county","195","42011","411,442",2,1
"PA berks county","19505","PA","berks county","195","42011","411,442",2,1
"PA berks county","19510","PA","berks county","195","42011","411,442",2,1
"PA berks county","19550","PA","berks county","195","42011","411,442",2,1
"PA berks county","19610","PA","berks county","196","42011","411,442",2,1
"PA berks county","19512","PA","berks county","195","42011","411,442",2,1
"PA berks county","19539","PA","berks county","195","42011","411,442",2,1
"PA berks county","19560","PA","berks county","195","42011","411,442",2,1
"PA berks county","19564","PA","berks county","195","42011","411,442",2,1
"PA berks county","19519","PA","berks county","195","42011","411,442",2,1
"PA berks county","19605","PA","berks county","196","42011","411,442",2,1
"PA berks county","19504","PA","berks county","195","42011","411,442",2,1
"PA berks county","19603","PA","berks county","196","42011","411,442",2,1
"PA berks county","19608","PA","berks county","196","42011","411,442",2,1
"PA berks county","19555","PA","berks county","195","42011","411,442",2,1
"PA berks county","19518","PA","berks county","195","42011","411,442",2,1
"PA blair county","16693","PA","blair county","166","42013","127,089",3,1
"PA blair county","16686","PA","blair county","166","42013","127,089",3,1
"PA blair county","16662","PA","blair county","166","42013","127,089",3,1
"PA blair county","16684","PA","blair county","166","42013","127,089",3,1
"PA blair county","16603","PA","blair county","166","42013","127,089",3,1
"PA blair county","16637","PA","blair county","166","42013","127,089",3,1
"PA blair county","16601","PA","blair county","166","42013","127,089",3,1
"PA blair county","16625","PA","blair county","166","42013","127,089",3,1
"PA blair county","16673","PA","blair county","166","42013","127,089",3,1
"PA blair county","16635","PA","blair county","166","42013","127,089",3,1
"PA blair county","16617","PA","blair county","166","42013","127,089",3,1
"PA blair county","16602","PA","blair county","166","42013","127,089",3,1
"PA blair county","16631","PA","blair county","166","42013","127,089",3,1
"PA blair county","16682","PA","blair county","166","42013","127,089",3,1
"PA blair county","16648","PA","blair county","166","42013","127,089",3,1
"PA blair county","16665","PA","blair county","166","42013","127,089",3,1
"PA bradford county","18846","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18833","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18845","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18810","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18840","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","16925","PA","bradford county","169","42015","62,622",6,0
"PA bradford county","16910","PA","bradford county","169","42015","62,622",6,0
"PA bradford county","18854","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18623","PA","bradford county","186","42015","62,622",6,0
"PA bradford county","16926","PA","bradford county","169","42015","62,622",6,0
"PA bradford county","18832","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","17735","PA","bradford county","177","42015","62,622",6,0
"PA bradford county","16947","PA","bradford county","169","42015","62,622",6,0
"PA bradford county","18817","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18837","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18814","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18853","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","16945","PA","bradford county","169","42015","62,622",6,0
"PA bradford county","18831","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18851","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","16914","PA","bradford county","169","42015","62,622",6,0
"PA bradford county","18848","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18829","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18850","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","18815","PA","bradford county","188","42015","62,622",6,0
"PA bradford county","17724","PA","bradford county","177","42015","62,622",6,0
"PA bucks county","18912","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18039","PA","bucks county","180","42017","625,249",1,1
"PA bucks county","18981","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18963","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18962","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18928","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18913","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18956","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18968","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18980","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18943","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18991","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18974","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18929","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19047","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18081","PA","bucks county","180","42017","625,249",1,1
"PA bucks county","19030","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18972","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18976","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18902","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18977","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18910","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18940","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18911","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19058","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18927","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18946","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18077","PA","bucks county","180","42017","625,249",1,1
"PA bucks county","18931","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18917","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","19007","PA","bucks county","190","42017","625,249",1,1
"PA bucks county","18920","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18955","PA","bucks county","189","42017","625,249",1,1
"PA bucks county","18954","PA","bucks county","189","42017","625,249",1,1
